IDs,esm2_t33_650M_UR50D,esm2_t36_3B_UR50D,esm2_t48_15B_UR50D
esm2_t36_3B_UR50D_idx2173,0,1,0
esm2_t36_3B_UR50D_idx2174,0,1,0
esm2_t36_3B_UR50D_idx2175,0,1,0
esm2_t36_3B_UR50D_idx2176,0,1,0
esm2_t36_3B_UR50D_idx2177,0,1,0
esm2_t36_3B_UR50D_idx2178,0,1,0
esm2_t36_3B_UR50D_idx2179,0,1,0
esm2_t36_3B_UR50D_idx2180,0,1,0
esm2_t36_3B_UR50D_idx2181,0,1,0
esm2_t36_3B_UR50D_idx2182,0,1,0
esm2_t36_3B_UR50D_idx2183,0,1,0
esm2_t36_3B_UR50D_idx2184,0,1,0
esm2_t36_3B_UR50D_idx2185,0,1,0
esm2_t36_3B_UR50D_idx2186,0,1,0
esm2_t36_3B_UR50D_idx2187,0,1,0
esm2_t36_3B_UR50D_idx2188,0,1,0
esm2_t36_3B_UR50D_idx2189,0,1,0
esm2_t36_3B_UR50D_idx2190,0,1,0
esm2_t36_3B_UR50D_idx2191,0,1,0
esm2_t36_3B_UR50D_idx2192,0,1,0
esm2_t36_3B_UR50D_idx2193,0,1,0
esm2_t36_3B_UR50D_idx2194,0,1,0
esm2_t36_3B_UR50D_idx2195,0,1,0
esm2_t36_3B_UR50D_idx2196,0,1,0
esm2_t36_3B_UR50D_idx2197,0,1,0
esm2_t36_3B_UR50D_idx2198,0,1,0
esm2_t36_3B_UR50D_idx2199,0,1,0
esm2_t36_3B_UR50D_idx2200,0,1,0
esm2_t36_3B_UR50D_idx2201,0,1,0
esm2_t36_3B_UR50D_idx2202,0,1,0
esm2_t36_3B_UR50D_idx2203,0,1,0
esm2_t36_3B_UR50D_idx2204,0,1,0
esm2_t36_3B_UR50D_idx2205,0,1,0
esm2_t36_3B_UR50D_idx2206,0,1,0
esm2_t36_3B_UR50D_idx2207,0,1,0
esm2_t36_3B_UR50D_idx2208,0,1,0
esm2_t36_3B_UR50D_idx2209,0,1,0
esm2_t36_3B_UR50D_idx2210,0,1,0
esm2_t36_3B_UR50D_idx2211,0,1,0
esm2_t36_3B_UR50D_idx2212,0,1,0
esm2_t36_3B_UR50D_idx2213,0,1,0
esm2_t36_3B_UR50D_idx2214,0,1,0
esm2_t36_3B_UR50D_idx2215,0,1,0
esm2_t36_3B_UR50D_idx2216,0,1,0
esm2_t36_3B_UR50D_idx2217,0,1,0
esm2_t36_3B_UR50D_idx2218,0,1,0
esm2_t36_3B_UR50D_idx2219,0,1,0
esm2_t36_3B_UR50D_idx2220,0,1,0
esm2_t36_3B_UR50D_idx2221,0,1,0
esm2_t36_3B_UR50D_idx2222,0,1,0
esm2_t36_3B_UR50D_idx2223,0,1,0
esm2_t36_3B_UR50D_idx2224,0,1,0
esm2_t36_3B_UR50D_idx2225,0,1,0
esm2_t36_3B_UR50D_idx2226,0,1,0
esm2_t36_3B_UR50D_idx2227,0,1,0
esm2_t36_3B_UR50D_idx2228,0,1,0
esm2_t36_3B_UR50D_idx2229,0,1,0
esm2_t36_3B_UR50D_idx2230,0,1,0
esm2_t36_3B_UR50D_idx2231,0,1,0
esm2_t36_3B_UR50D_idx2232,0,1,0
esm2_t36_3B_UR50D_idx2233,0,1,0
esm2_t36_3B_UR50D_idx2234,0,1,0
esm2_t36_3B_UR50D_idx2235,0,1,0
esm2_t36_3B_UR50D_idx2236,0,1,0
esm2_t36_3B_UR50D_idx2237,0,1,0
esm2_t36_3B_UR50D_idx2238,0,1,0
esm2_t36_3B_UR50D_idx2239,0,1,0
esm2_t36_3B_UR50D_idx2240,0,1,0
esm2_t36_3B_UR50D_idx2241,0,1,0
esm2_t36_3B_UR50D_idx2242,0,1,0
esm2_t36_3B_UR50D_idx2243,0,1,0
esm2_t36_3B_UR50D_idx2244,0,1,0
esm2_t36_3B_UR50D_idx2245,0,1,0
esm2_t36_3B_UR50D_idx2246,0,1,0
esm2_t36_3B_UR50D_idx2247,0,1,0
esm2_t36_3B_UR50D_idx2248,0,1,0
esm2_t36_3B_UR50D_idx2249,0,1,0
esm2_t36_3B_UR50D_idx2250,0,1,0
esm2_t36_3B_UR50D_idx2251,0,1,0
esm2_t36_3B_UR50D_idx2252,0,1,0
esm2_t36_3B_UR50D_idx2253,0,1,0
esm2_t36_3B_UR50D_idx2254,0,1,0
esm2_t36_3B_UR50D_idx2255,0,1,0
esm2_t36_3B_UR50D_idx2256,0,1,0
esm2_t36_3B_UR50D_idx2257,0,1,0
esm2_t36_3B_UR50D_idx2258,0,1,0
esm2_t36_3B_UR50D_idx2259,0,1,0
esm2_t36_3B_UR50D_idx2260,0,1,0
esm2_t36_3B_UR50D_idx2261,0,1,0
esm2_t36_3B_UR50D_idx2262,0,1,0
esm2_t36_3B_UR50D_idx2263,0,1,0
esm2_t36_3B_UR50D_idx2264,0,1,0
esm2_t36_3B_UR50D_idx2265,0,1,0
esm2_t36_3B_UR50D_idx2266,0,1,0
esm2_t36_3B_UR50D_idx2267,0,1,0
esm2_t36_3B_UR50D_idx2268,0,1,0
esm2_t36_3B_UR50D_idx2269,0,1,0
esm2_t36_3B_UR50D_idx2270,0,1,0
esm2_t36_3B_UR50D_idx2271,0,1,0
esm2_t36_3B_UR50D_idx2272,0,1,0
esm2_t36_3B_UR50D_idx2273,0,1,0
esm2_t36_3B_UR50D_idx2274,0,1,0
esm2_t36_3B_UR50D_idx2275,0,1,0
esm2_t36_3B_UR50D_idx2276,0,1,0
esm2_t36_3B_UR50D_idx2277,0,1,0
esm2_t36_3B_UR50D_idx2278,0,1,0
esm2_t36_3B_UR50D_idx2279,0,1,0
esm2_t36_3B_UR50D_idx2280,0,1,0
esm2_t36_3B_UR50D_idx2281,0,1,0
esm2_t36_3B_UR50D_idx2282,0,1,0
esm2_t36_3B_UR50D_idx2283,0,1,0
esm2_t36_3B_UR50D_idx2284,0,1,0
esm2_t36_3B_UR50D_idx2285,0,1,0
esm2_t36_3B_UR50D_idx2286,0,1,0
esm2_t36_3B_UR50D_idx2287,0,1,0
esm2_t36_3B_UR50D_idx2288,0,1,0
esm2_t36_3B_UR50D_idx2289,0,1,0
esm2_t36_3B_UR50D_idx2290,0,1,0
esm2_t36_3B_UR50D_idx2291,0,1,0
esm2_t36_3B_UR50D_idx2292,0,1,0
esm2_t36_3B_UR50D_idx2293,0,1,0
esm2_t36_3B_UR50D_idx2294,0,1,0
esm2_t36_3B_UR50D_idx2295,0,1,0
esm2_t36_3B_UR50D_idx2296,0,1,0
esm2_t36_3B_UR50D_idx2297,0,1,0
esm2_t36_3B_UR50D_idx2298,0,1,0
esm2_t36_3B_UR50D_idx2299,0,1,0
esm2_t36_3B_UR50D_idx2300,0,1,0
esm2_t36_3B_UR50D_idx2301,0,1,0
esm2_t36_3B_UR50D_idx2302,0,1,0
esm2_t36_3B_UR50D_idx2303,0,1,0
esm2_t36_3B_UR50D_idx2304,0,1,0
esm2_t36_3B_UR50D_idx2305,0,1,0
esm2_t36_3B_UR50D_idx2306,0,1,0
esm2_t36_3B_UR50D_idx2307,0,1,0
esm2_t36_3B_UR50D_idx2308,0,1,0
esm2_t36_3B_UR50D_idx2309,0,1,0
esm2_t36_3B_UR50D_idx2310,0,1,0
esm2_t36_3B_UR50D_idx2311,0,1,0
esm2_t36_3B_UR50D_idx2312,0,1,0
esm2_t36_3B_UR50D_idx2313,0,1,0
esm2_t36_3B_UR50D_idx2314,0,1,0
esm2_t36_3B_UR50D_idx2315,0,1,0
esm2_t36_3B_UR50D_idx2316,0,1,0
esm2_t36_3B_UR50D_idx2317,0,1,0
esm2_t36_3B_UR50D_idx2318,0,1,0
esm2_t36_3B_UR50D_idx2319,0,1,0
esm2_t36_3B_UR50D_idx2320,0,1,0
esm2_t36_3B_UR50D_idx2321,0,1,0
esm2_t36_3B_UR50D_idx2322,0,1,0
esm2_t36_3B_UR50D_idx2323,0,1,0
esm2_t36_3B_UR50D_idx2324,0,1,0
esm2_t36_3B_UR50D_idx2325,0,1,0
esm2_t36_3B_UR50D_idx2326,0,1,0
esm2_t36_3B_UR50D_idx2327,0,1,0
esm2_t36_3B_UR50D_idx2328,0,1,0
esm2_t36_3B_UR50D_idx2329,0,1,0
esm2_t36_3B_UR50D_idx2330,0,1,0
esm2_t36_3B_UR50D_idx2331,0,1,0
esm2_t36_3B_UR50D_idx2332,0,1,0
esm2_t36_3B_UR50D_idx2333,0,1,0
esm2_t36_3B_UR50D_idx2334,0,1,0
esm2_t36_3B_UR50D_idx2335,0,1,0
esm2_t36_3B_UR50D_idx2336,0,1,0
esm2_t36_3B_UR50D_idx2337,0,1,0
esm2_t36_3B_UR50D_idx2338,0,1,0
esm2_t36_3B_UR50D_idx2339,0,1,0
esm2_t36_3B_UR50D_idx2340,0,1,0
esm2_t36_3B_UR50D_idx2341,0,1,0
esm2_t36_3B_UR50D_idx2342,0,1,0
esm2_t36_3B_UR50D_idx2343,0,1,0
esm2_t36_3B_UR50D_idx2344,0,1,0
esm2_t36_3B_UR50D_idx2345,0,1,0
esm2_t36_3B_UR50D_idx2346,0,1,0
esm2_t36_3B_UR50D_idx2347,0,1,0
esm2_t36_3B_UR50D_idx2348,0,1,0
esm2_t36_3B_UR50D_idx2349,0,1,0
esm2_t36_3B_UR50D_idx2350,0,1,0
esm2_t36_3B_UR50D_idx2351,0,1,0
esm2_t36_3B_UR50D_idx2352,0,1,0
esm2_t36_3B_UR50D_idx2353,0,1,0
esm2_t36_3B_UR50D_idx2354,0,1,0
esm2_t36_3B_UR50D_idx2355,0,1,0
esm2_t36_3B_UR50D_idx2356,0,1,0
esm2_t36_3B_UR50D_idx2357,0,1,0
esm2_t36_3B_UR50D_idx2358,0,1,0
esm2_t36_3B_UR50D_idx2359,0,1,0
esm2_t36_3B_UR50D_idx2360,0,1,0
esm2_t36_3B_UR50D_idx2361,0,1,0
esm2_t36_3B_UR50D_idx2362,0,1,0
esm2_t36_3B_UR50D_idx2363,0,1,0
esm2_t36_3B_UR50D_idx2364,0,1,0
esm2_t36_3B_UR50D_idx2365,0,1,0
esm2_t36_3B_UR50D_idx2366,0,1,0
esm2_t36_3B_UR50D_idx2367,0,1,0
esm2_t36_3B_UR50D_idx2368,0,1,0
esm2_t36_3B_UR50D_idx2369,0,1,0
esm2_t36_3B_UR50D_idx2370,0,1,0
esm2_t36_3B_UR50D_idx2371,0,1,0
esm2_t36_3B_UR50D_idx2372,0,1,0
esm2_t36_3B_UR50D_idx2373,0,1,0
esm2_t36_3B_UR50D_idx2374,0,1,0
esm2_t36_3B_UR50D_idx2375,0,1,0
esm2_t36_3B_UR50D_idx2376,0,1,0
esm2_t36_3B_UR50D_idx2377,0,1,0
esm2_t36_3B_UR50D_idx2378,0,1,0
esm2_t36_3B_UR50D_idx2379,0,1,0
esm2_t36_3B_UR50D_idx2380,0,1,0
esm2_t36_3B_UR50D_idx2381,0,1,0
esm2_t36_3B_UR50D_idx2382,0,1,0
esm2_t36_3B_UR50D_idx2383,0,1,0
esm2_t36_3B_UR50D_idx2384,0,1,0
esm2_t36_3B_UR50D_idx2385,0,1,0
esm2_t36_3B_UR50D_idx2386,0,1,0
esm2_t36_3B_UR50D_idx2387,0,1,0
esm2_t36_3B_UR50D_idx2388,0,1,0
esm2_t36_3B_UR50D_idx2389,0,1,0
esm2_t36_3B_UR50D_idx2390,0,1,0
esm2_t36_3B_UR50D_idx2391,0,1,0
esm2_t36_3B_UR50D_idx2392,0,1,0
esm2_t36_3B_UR50D_idx2393,0,1,0
esm2_t36_3B_UR50D_idx2394,0,1,0
esm2_t36_3B_UR50D_idx2395,0,1,0
esm2_t36_3B_UR50D_idx2396,0,1,0
esm2_t36_3B_UR50D_idx2397,0,1,0
esm2_t36_3B_UR50D_idx2398,0,1,0
esm2_t36_3B_UR50D_idx2399,0,1,0
esm2_t36_3B_UR50D_idx2400,0,1,0
esm2_t36_3B_UR50D_idx2401,0,1,0
esm2_t36_3B_UR50D_idx2402,0,1,0
esm2_t36_3B_UR50D_idx2403,0,1,0
esm2_t36_3B_UR50D_idx2404,0,1,0
esm2_t36_3B_UR50D_idx2405,0,1,0
esm2_t36_3B_UR50D_idx2406,0,1,0
esm2_t36_3B_UR50D_idx2407,0,1,0
esm2_t36_3B_UR50D_idx2408,0,1,0
esm2_t36_3B_UR50D_idx2409,0,1,0
esm2_t36_3B_UR50D_idx2410,0,1,0
esm2_t36_3B_UR50D_idx2411,0,1,0
esm2_t36_3B_UR50D_idx2412,0,1,0
esm2_t36_3B_UR50D_idx2413,0,1,0
esm2_t36_3B_UR50D_idx2414,0,1,0
esm2_t36_3B_UR50D_idx2415,0,1,0
esm2_t36_3B_UR50D_idx2416,0,1,0
esm2_t36_3B_UR50D_idx2417,0,1,0
esm2_t36_3B_UR50D_idx2418,0,1,0
esm2_t36_3B_UR50D_idx2419,0,1,0
esm2_t36_3B_UR50D_idx2420,0,1,0
esm2_t36_3B_UR50D_idx2421,0,1,0
esm2_t36_3B_UR50D_idx2422,0,1,0
esm2_t36_3B_UR50D_idx2423,0,1,0
esm2_t36_3B_UR50D_idx2424,0,1,0
esm2_t36_3B_UR50D_idx2425,0,1,0
esm2_t36_3B_UR50D_idx2426,0,1,0
esm2_t36_3B_UR50D_idx2427,0,1,0
esm2_t36_3B_UR50D_idx2428,0,1,0
esm2_t36_3B_UR50D_idx2429,0,1,0
esm2_t36_3B_UR50D_idx2430,0,1,0
esm2_t36_3B_UR50D_idx2431,0,1,0
esm2_t36_3B_UR50D_idx2432,0,1,0
esm2_t36_3B_UR50D_idx2433,0,1,0
esm2_t36_3B_UR50D_idx2434,0,1,0
esm2_t36_3B_UR50D_idx2435,0,1,0
esm2_t36_3B_UR50D_idx2436,0,1,0
esm2_t36_3B_UR50D_idx2437,0,1,0
esm2_t36_3B_UR50D_idx2438,0,1,0
esm2_t36_3B_UR50D_idx2439,0,1,0
esm2_t36_3B_UR50D_idx2440,0,1,0
esm2_t36_3B_UR50D_idx2441,0,1,0
esm2_t36_3B_UR50D_idx2442,0,1,0
esm2_t36_3B_UR50D_idx2443,0,1,0
esm2_t36_3B_UR50D_idx2444,0,1,0
esm2_t36_3B_UR50D_idx2445,0,1,0
esm2_t36_3B_UR50D_idx2446,0,1,0
esm2_t36_3B_UR50D_idx2447,0,1,0
esm2_t36_3B_UR50D_idx2448,0,1,0
esm2_t36_3B_UR50D_idx2449,0,1,0
esm2_t36_3B_UR50D_idx2450,0,1,0
esm2_t36_3B_UR50D_idx2451,0,1,0
esm2_t36_3B_UR50D_idx2452,0,1,0
esm2_t36_3B_UR50D_idx2453,0,1,0
esm2_t36_3B_UR50D_idx2454,0,1,0
esm2_t36_3B_UR50D_idx2455,0,1,0
esm2_t36_3B_UR50D_idx2456,0,1,0
esm2_t36_3B_UR50D_idx2457,0,1,0
esm2_t36_3B_UR50D_idx2458,0,1,0
esm2_t36_3B_UR50D_idx2459,0,1,0
esm2_t36_3B_UR50D_idx2460,0,1,0
esm2_t36_3B_UR50D_idx2461,0,1,0
esm2_t36_3B_UR50D_idx2462,0,1,0
esm2_t36_3B_UR50D_idx2463,0,1,0
esm2_t36_3B_UR50D_idx2464,0,1,0
esm2_t36_3B_UR50D_idx2465,0,1,0
esm2_t36_3B_UR50D_idx2466,0,1,0
esm2_t36_3B_UR50D_idx2467,0,1,0
esm2_t36_3B_UR50D_idx2468,0,1,0
esm2_t36_3B_UR50D_idx2469,0,1,0
esm2_t36_3B_UR50D_idx2470,0,1,0
esm2_t36_3B_UR50D_idx2471,0,1,0
esm2_t36_3B_UR50D_idx2472,0,1,0
esm2_t36_3B_UR50D_idx2473,0,1,0
esm2_t36_3B_UR50D_idx2474,0,1,0
esm2_t36_3B_UR50D_idx2475,0,1,0
esm2_t36_3B_UR50D_idx2476,0,1,0
esm2_t36_3B_UR50D_idx2477,0,1,0
esm2_t36_3B_UR50D_idx2478,0,1,0
esm2_t36_3B_UR50D_idx2479,0,1,0
esm2_t36_3B_UR50D_idx2480,0,1,0
esm2_t36_3B_UR50D_idx2481,0,1,0
esm2_t36_3B_UR50D_idx2482,0,1,0
esm2_t36_3B_UR50D_idx2483,0,1,0
esm2_t36_3B_UR50D_idx2484,0,1,0
esm2_t36_3B_UR50D_idx2485,0,1,0
esm2_t36_3B_UR50D_idx2486,0,1,0
esm2_t36_3B_UR50D_idx2487,0,1,0
esm2_t36_3B_UR50D_idx2488,0,1,0
esm2_t36_3B_UR50D_idx2489,0,1,0
esm2_t36_3B_UR50D_idx2490,0,1,0
esm2_t36_3B_UR50D_idx2491,0,1,0
esm2_t36_3B_UR50D_idx2492,0,1,0
esm2_t36_3B_UR50D_idx2493,0,1,0
esm2_t36_3B_UR50D_idx2494,0,1,0
esm2_t36_3B_UR50D_idx2495,0,1,0
esm2_t36_3B_UR50D_idx2496,0,1,0
esm2_t36_3B_UR50D_idx2497,0,1,0
esm2_t36_3B_UR50D_idx2498,0,1,0
esm2_t36_3B_UR50D_idx2499,0,1,0
esm2_t36_3B_UR50D_idx2500,0,1,0
esm2_t36_3B_UR50D_idx2501,0,1,0
esm2_t36_3B_UR50D_idx2502,0,1,0
esm2_t36_3B_UR50D_idx2503,0,1,0
esm2_t36_3B_UR50D_idx2504,0,1,0
esm2_t36_3B_UR50D_idx2505,0,1,0
esm2_t36_3B_UR50D_idx2506,0,1,0
esm2_t36_3B_UR50D_idx2507,0,1,0
esm2_t36_3B_UR50D_idx2508,0,1,0
esm2_t36_3B_UR50D_idx2509,0,1,0
esm2_t36_3B_UR50D_idx2510,0,1,0
esm2_t36_3B_UR50D_idx2511,0,1,0
esm2_t36_3B_UR50D_idx2512,0,1,0
esm2_t36_3B_UR50D_idx2513,0,1,0
esm2_t36_3B_UR50D_idx2514,0,1,0
esm2_t36_3B_UR50D_idx2515,0,1,0
esm2_t36_3B_UR50D_idx2516,0,1,0
esm2_t36_3B_UR50D_idx2517,0,1,0
esm2_t36_3B_UR50D_idx2518,0,1,0
esm2_t36_3B_UR50D_idx2519,0,1,0
esm2_t36_3B_UR50D_idx2520,0,1,0
esm2_t36_3B_UR50D_idx2521,0,1,0
esm2_t36_3B_UR50D_idx2522,0,1,0
esm2_t36_3B_UR50D_idx2523,0,1,0
esm2_t36_3B_UR50D_idx2524,0,1,0
esm2_t36_3B_UR50D_idx2525,0,1,0
esm2_t36_3B_UR50D_idx2526,0,1,0
esm2_t36_3B_UR50D_idx2527,0,1,0
esm2_t36_3B_UR50D_idx2528,0,1,0
esm2_t36_3B_UR50D_idx2529,0,1,0
esm2_t36_3B_UR50D_idx2530,0,1,0
esm2_t36_3B_UR50D_idx2531,0,1,0
esm2_t36_3B_UR50D_idx2532,0,1,0
esm2_t36_3B_UR50D_idx2533,0,1,0
esm2_t36_3B_UR50D_idx2534,0,1,0
esm2_t36_3B_UR50D_idx2535,0,1,0
esm2_t36_3B_UR50D_idx2536,0,1,0
esm2_t36_3B_UR50D_idx2537,0,1,0
esm2_t36_3B_UR50D_idx2538,0,1,0
esm2_t36_3B_UR50D_idx2539,0,1,0
esm2_t36_3B_UR50D_idx2540,0,1,0
esm2_t36_3B_UR50D_idx2541,0,1,0
esm2_t36_3B_UR50D_idx2542,0,1,0
esm2_t36_3B_UR50D_idx2543,0,1,0
esm2_t36_3B_UR50D_idx2544,0,1,0
esm2_t36_3B_UR50D_idx2545,0,1,0
esm2_t36_3B_UR50D_idx2546,0,1,0
esm2_t36_3B_UR50D_idx2547,0,1,0
esm2_t36_3B_UR50D_idx2548,0,1,0
esm2_t36_3B_UR50D_idx2549,0,1,0
esm2_t36_3B_UR50D_idx2550,0,1,0
esm2_t36_3B_UR50D_idx2551,0,1,0
esm2_t36_3B_UR50D_idx2552,0,1,0
esm2_t36_3B_UR50D_idx2553,0,1,0
esm2_t36_3B_UR50D_idx2554,0,1,0
esm2_t36_3B_UR50D_idx2555,0,1,0
esm2_t36_3B_UR50D_idx2556,0,1,0
esm2_t36_3B_UR50D_idx2557,0,1,0
esm2_t36_3B_UR50D_idx2558,0,1,0
esm2_t36_3B_UR50D_idx2559,0,1,0
