,IDs,esm2_t33_650M_UR50D,esm2_t36_3B_UR50D,esm2_t48_15B_UR50D,Subtypes
1622,esm2_t36_3B_UR50D_idx1622,0,1,0,esm2_t36_3B_UR50D
1623,esm2_t36_3B_UR50D_idx1623,0,1,0,esm2_t36_3B_UR50D
1624,esm2_t36_3B_UR50D_idx1624,0,1,0,esm2_t36_3B_UR50D
1625,esm2_t36_3B_UR50D_idx1625,0,1,0,esm2_t36_3B_UR50D
1626,esm2_t36_3B_UR50D_idx1626,0,1,0,esm2_t36_3B_UR50D
1627,esm2_t36_3B_UR50D_idx1627,0,1,0,esm2_t36_3B_UR50D
1628,esm2_t36_3B_UR50D_idx1628,0,1,0,esm2_t36_3B_UR50D
1629,esm2_t36_3B_UR50D_idx1629,0,1,0,esm2_t36_3B_UR50D
1630,esm2_t36_3B_UR50D_idx1630,0,1,0,esm2_t36_3B_UR50D
1631,esm2_t36_3B_UR50D_idx1631,0,1,0,esm2_t36_3B_UR50D
1632,esm2_t36_3B_UR50D_idx1632,0,1,0,esm2_t36_3B_UR50D
1633,esm2_t36_3B_UR50D_idx1633,0,1,0,esm2_t36_3B_UR50D
1634,esm2_t36_3B_UR50D_idx1634,0,1,0,esm2_t36_3B_UR50D
1635,esm2_t36_3B_UR50D_idx1635,0,1,0,esm2_t36_3B_UR50D
1636,esm2_t36_3B_UR50D_idx1636,0,1,0,esm2_t36_3B_UR50D
1637,esm2_t36_3B_UR50D_idx1637,0,1,0,esm2_t36_3B_UR50D
1638,esm2_t36_3B_UR50D_idx1638,0,1,0,esm2_t36_3B_UR50D
1639,esm2_t36_3B_UR50D_idx1639,0,1,0,esm2_t36_3B_UR50D
1640,esm2_t36_3B_UR50D_idx1640,0,1,0,esm2_t36_3B_UR50D
1641,esm2_t36_3B_UR50D_idx1641,0,1,0,esm2_t36_3B_UR50D
1642,esm2_t36_3B_UR50D_idx1642,0,1,0,esm2_t36_3B_UR50D
1643,esm2_t36_3B_UR50D_idx1643,0,1,0,esm2_t36_3B_UR50D
1644,esm2_t36_3B_UR50D_idx1644,0,1,0,esm2_t36_3B_UR50D
1645,esm2_t36_3B_UR50D_idx1645,0,1,0,esm2_t36_3B_UR50D
1646,esm2_t36_3B_UR50D_idx1646,0,1,0,esm2_t36_3B_UR50D
1647,esm2_t36_3B_UR50D_idx1647,0,1,0,esm2_t36_3B_UR50D
1648,esm2_t36_3B_UR50D_idx1648,0,1,0,esm2_t36_3B_UR50D
1649,esm2_t36_3B_UR50D_idx1649,0,1,0,esm2_t36_3B_UR50D
1650,esm2_t36_3B_UR50D_idx1650,0,1,0,esm2_t36_3B_UR50D
1651,esm2_t36_3B_UR50D_idx1651,0,1,0,esm2_t36_3B_UR50D
1652,esm2_t36_3B_UR50D_idx1652,0,1,0,esm2_t36_3B_UR50D
1653,esm2_t36_3B_UR50D_idx1653,0,1,0,esm2_t36_3B_UR50D
1654,esm2_t36_3B_UR50D_idx1654,0,1,0,esm2_t36_3B_UR50D
1655,esm2_t36_3B_UR50D_idx1655,0,1,0,esm2_t36_3B_UR50D
1656,esm2_t36_3B_UR50D_idx1656,0,1,0,esm2_t36_3B_UR50D
1657,esm2_t36_3B_UR50D_idx1657,0,1,0,esm2_t36_3B_UR50D
1658,esm2_t36_3B_UR50D_idx1658,0,1,0,esm2_t36_3B_UR50D
1659,esm2_t36_3B_UR50D_idx1659,0,1,0,esm2_t36_3B_UR50D
1660,esm2_t36_3B_UR50D_idx1660,0,1,0,esm2_t36_3B_UR50D
1661,esm2_t36_3B_UR50D_idx1661,0,1,0,esm2_t36_3B_UR50D
1662,esm2_t36_3B_UR50D_idx1662,0,1,0,esm2_t36_3B_UR50D
1663,esm2_t36_3B_UR50D_idx1663,0,1,0,esm2_t36_3B_UR50D
1664,esm2_t36_3B_UR50D_idx1664,0,1,0,esm2_t36_3B_UR50D
1665,esm2_t36_3B_UR50D_idx1665,0,1,0,esm2_t36_3B_UR50D
1666,esm2_t36_3B_UR50D_idx1666,0,1,0,esm2_t36_3B_UR50D
1667,esm2_t36_3B_UR50D_idx1667,0,1,0,esm2_t36_3B_UR50D
1668,esm2_t36_3B_UR50D_idx1668,0,1,0,esm2_t36_3B_UR50D
1669,esm2_t36_3B_UR50D_idx1669,0,1,0,esm2_t36_3B_UR50D
1670,esm2_t36_3B_UR50D_idx1670,0,1,0,esm2_t36_3B_UR50D
1671,esm2_t36_3B_UR50D_idx1671,0,1,0,esm2_t36_3B_UR50D
1672,esm2_t36_3B_UR50D_idx1672,0,1,0,esm2_t36_3B_UR50D
1673,esm2_t36_3B_UR50D_idx1673,0,1,0,esm2_t36_3B_UR50D
1674,esm2_t36_3B_UR50D_idx1674,0,1,0,esm2_t36_3B_UR50D
1675,esm2_t36_3B_UR50D_idx1675,0,1,0,esm2_t36_3B_UR50D
1676,esm2_t36_3B_UR50D_idx1676,0,1,0,esm2_t36_3B_UR50D
1677,esm2_t36_3B_UR50D_idx1677,0,1,0,esm2_t36_3B_UR50D
1678,esm2_t36_3B_UR50D_idx1678,0,1,0,esm2_t36_3B_UR50D
1679,esm2_t36_3B_UR50D_idx1679,0,1,0,esm2_t36_3B_UR50D
1680,esm2_t36_3B_UR50D_idx1680,0,1,0,esm2_t36_3B_UR50D
1681,esm2_t36_3B_UR50D_idx1681,0,1,0,esm2_t36_3B_UR50D
1682,esm2_t36_3B_UR50D_idx1682,0,1,0,esm2_t36_3B_UR50D
1683,esm2_t36_3B_UR50D_idx1683,0,1,0,esm2_t36_3B_UR50D
1684,esm2_t36_3B_UR50D_idx1684,0,1,0,esm2_t36_3B_UR50D
1685,esm2_t36_3B_UR50D_idx1685,0,1,0,esm2_t36_3B_UR50D
1686,esm2_t36_3B_UR50D_idx1686,0,1,0,esm2_t36_3B_UR50D
1687,esm2_t36_3B_UR50D_idx1687,0,1,0,esm2_t36_3B_UR50D
1688,esm2_t36_3B_UR50D_idx1688,0,1,0,esm2_t36_3B_UR50D
1689,esm2_t36_3B_UR50D_idx1689,0,1,0,esm2_t36_3B_UR50D
1690,esm2_t36_3B_UR50D_idx1690,0,1,0,esm2_t36_3B_UR50D
1691,esm2_t36_3B_UR50D_idx1691,0,1,0,esm2_t36_3B_UR50D
1692,esm2_t36_3B_UR50D_idx1692,0,1,0,esm2_t36_3B_UR50D
1693,esm2_t36_3B_UR50D_idx1693,0,1,0,esm2_t36_3B_UR50D
1694,esm2_t36_3B_UR50D_idx1694,0,1,0,esm2_t36_3B_UR50D
1695,esm2_t36_3B_UR50D_idx1695,0,1,0,esm2_t36_3B_UR50D
1696,esm2_t36_3B_UR50D_idx1696,0,1,0,esm2_t36_3B_UR50D
1697,esm2_t36_3B_UR50D_idx1697,0,1,0,esm2_t36_3B_UR50D
1698,esm2_t36_3B_UR50D_idx1698,0,1,0,esm2_t36_3B_UR50D
1699,esm2_t36_3B_UR50D_idx1699,0,1,0,esm2_t36_3B_UR50D
1700,esm2_t36_3B_UR50D_idx1700,0,1,0,esm2_t36_3B_UR50D
1701,esm2_t36_3B_UR50D_idx1701,0,1,0,esm2_t36_3B_UR50D
1702,esm2_t36_3B_UR50D_idx1702,0,1,0,esm2_t36_3B_UR50D
1703,esm2_t36_3B_UR50D_idx1703,0,1,0,esm2_t36_3B_UR50D
1704,esm2_t36_3B_UR50D_idx1704,0,1,0,esm2_t36_3B_UR50D
1705,esm2_t36_3B_UR50D_idx1705,0,1,0,esm2_t36_3B_UR50D
1706,esm2_t36_3B_UR50D_idx1706,0,1,0,esm2_t36_3B_UR50D
1707,esm2_t36_3B_UR50D_idx1707,0,1,0,esm2_t36_3B_UR50D
1708,esm2_t36_3B_UR50D_idx1708,0,1,0,esm2_t36_3B_UR50D
1709,esm2_t36_3B_UR50D_idx1709,0,1,0,esm2_t36_3B_UR50D
1710,esm2_t36_3B_UR50D_idx1710,0,1,0,esm2_t36_3B_UR50D
1711,esm2_t36_3B_UR50D_idx1711,0,1,0,esm2_t36_3B_UR50D
1712,esm2_t36_3B_UR50D_idx1712,0,1,0,esm2_t36_3B_UR50D
1713,esm2_t36_3B_UR50D_idx1713,0,1,0,esm2_t36_3B_UR50D
1714,esm2_t36_3B_UR50D_idx1714,0,1,0,esm2_t36_3B_UR50D
1715,esm2_t36_3B_UR50D_idx1715,0,1,0,esm2_t36_3B_UR50D
1716,esm2_t36_3B_UR50D_idx1716,0,1,0,esm2_t36_3B_UR50D
1717,esm2_t36_3B_UR50D_idx1717,0,1,0,esm2_t36_3B_UR50D
1718,esm2_t36_3B_UR50D_idx1718,0,1,0,esm2_t36_3B_UR50D
1719,esm2_t36_3B_UR50D_idx1719,0,1,0,esm2_t36_3B_UR50D
1720,esm2_t36_3B_UR50D_idx1720,0,1,0,esm2_t36_3B_UR50D
1721,esm2_t36_3B_UR50D_idx1721,0,1,0,esm2_t36_3B_UR50D
1722,esm2_t36_3B_UR50D_idx1722,0,1,0,esm2_t36_3B_UR50D
1723,esm2_t36_3B_UR50D_idx1723,0,1,0,esm2_t36_3B_UR50D
1724,esm2_t36_3B_UR50D_idx1724,0,1,0,esm2_t36_3B_UR50D
1725,esm2_t36_3B_UR50D_idx1725,0,1,0,esm2_t36_3B_UR50D
1726,esm2_t36_3B_UR50D_idx1726,0,1,0,esm2_t36_3B_UR50D
1727,esm2_t36_3B_UR50D_idx1727,0,1,0,esm2_t36_3B_UR50D
1728,esm2_t36_3B_UR50D_idx1728,0,1,0,esm2_t36_3B_UR50D
1729,esm2_t36_3B_UR50D_idx1729,0,1,0,esm2_t36_3B_UR50D
1730,esm2_t36_3B_UR50D_idx1730,0,1,0,esm2_t36_3B_UR50D
1731,esm2_t36_3B_UR50D_idx1731,0,1,0,esm2_t36_3B_UR50D
1732,esm2_t36_3B_UR50D_idx1732,0,1,0,esm2_t36_3B_UR50D
1733,esm2_t36_3B_UR50D_idx1733,0,1,0,esm2_t36_3B_UR50D
1734,esm2_t36_3B_UR50D_idx1734,0,1,0,esm2_t36_3B_UR50D
1735,esm2_t36_3B_UR50D_idx1735,0,1,0,esm2_t36_3B_UR50D
1736,esm2_t36_3B_UR50D_idx1736,0,1,0,esm2_t36_3B_UR50D
1737,esm2_t36_3B_UR50D_idx1737,0,1,0,esm2_t36_3B_UR50D
1738,esm2_t36_3B_UR50D_idx1738,0,1,0,esm2_t36_3B_UR50D
1739,esm2_t36_3B_UR50D_idx1739,0,1,0,esm2_t36_3B_UR50D
1740,esm2_t36_3B_UR50D_idx1740,0,1,0,esm2_t36_3B_UR50D
1741,esm2_t36_3B_UR50D_idx1741,0,1,0,esm2_t36_3B_UR50D
1742,esm2_t36_3B_UR50D_idx1742,0,1,0,esm2_t36_3B_UR50D
1743,esm2_t36_3B_UR50D_idx1743,0,1,0,esm2_t36_3B_UR50D
1744,esm2_t36_3B_UR50D_idx1744,0,1,0,esm2_t36_3B_UR50D
1745,esm2_t36_3B_UR50D_idx1745,0,1,0,esm2_t36_3B_UR50D
1746,esm2_t36_3B_UR50D_idx1746,0,1,0,esm2_t36_3B_UR50D
1747,esm2_t36_3B_UR50D_idx1747,0,1,0,esm2_t36_3B_UR50D
1748,esm2_t36_3B_UR50D_idx1748,0,1,0,esm2_t36_3B_UR50D
1749,esm2_t36_3B_UR50D_idx1749,0,1,0,esm2_t36_3B_UR50D
1750,esm2_t36_3B_UR50D_idx1750,0,1,0,esm2_t36_3B_UR50D
1751,esm2_t36_3B_UR50D_idx1751,0,1,0,esm2_t36_3B_UR50D
1752,esm2_t36_3B_UR50D_idx1752,0,1,0,esm2_t36_3B_UR50D
1753,esm2_t36_3B_UR50D_idx1753,0,1,0,esm2_t36_3B_UR50D
1754,esm2_t36_3B_UR50D_idx1754,0,1,0,esm2_t36_3B_UR50D
1755,esm2_t36_3B_UR50D_idx1755,0,1,0,esm2_t36_3B_UR50D
1756,esm2_t36_3B_UR50D_idx1756,0,1,0,esm2_t36_3B_UR50D
1757,esm2_t36_3B_UR50D_idx1757,0,1,0,esm2_t36_3B_UR50D
1758,esm2_t36_3B_UR50D_idx1758,0,1,0,esm2_t36_3B_UR50D
1759,esm2_t36_3B_UR50D_idx1759,0,1,0,esm2_t36_3B_UR50D
1760,esm2_t36_3B_UR50D_idx1760,0,1,0,esm2_t36_3B_UR50D
1761,esm2_t36_3B_UR50D_idx1761,0,1,0,esm2_t36_3B_UR50D
1762,esm2_t36_3B_UR50D_idx1762,0,1,0,esm2_t36_3B_UR50D
1763,esm2_t36_3B_UR50D_idx1763,0,1,0,esm2_t36_3B_UR50D
1764,esm2_t36_3B_UR50D_idx1764,0,1,0,esm2_t36_3B_UR50D
1765,esm2_t36_3B_UR50D_idx1765,0,1,0,esm2_t36_3B_UR50D
1766,esm2_t36_3B_UR50D_idx1766,0,1,0,esm2_t36_3B_UR50D
1767,esm2_t36_3B_UR50D_idx1767,0,1,0,esm2_t36_3B_UR50D
1768,esm2_t36_3B_UR50D_idx1768,0,1,0,esm2_t36_3B_UR50D
1769,esm2_t36_3B_UR50D_idx1769,0,1,0,esm2_t36_3B_UR50D
1770,esm2_t36_3B_UR50D_idx1770,0,1,0,esm2_t36_3B_UR50D
1771,esm2_t36_3B_UR50D_idx1771,0,1,0,esm2_t36_3B_UR50D
1772,esm2_t36_3B_UR50D_idx1772,0,1,0,esm2_t36_3B_UR50D
1773,esm2_t36_3B_UR50D_idx1773,0,1,0,esm2_t36_3B_UR50D
1774,esm2_t36_3B_UR50D_idx1774,0,1,0,esm2_t36_3B_UR50D
1775,esm2_t36_3B_UR50D_idx1775,0,1,0,esm2_t36_3B_UR50D
1776,esm2_t36_3B_UR50D_idx1776,0,1,0,esm2_t36_3B_UR50D
1777,esm2_t36_3B_UR50D_idx1777,0,1,0,esm2_t36_3B_UR50D
1778,esm2_t36_3B_UR50D_idx1778,0,1,0,esm2_t36_3B_UR50D
1779,esm2_t36_3B_UR50D_idx1779,0,1,0,esm2_t36_3B_UR50D
1780,esm2_t36_3B_UR50D_idx1780,0,1,0,esm2_t36_3B_UR50D
1781,esm2_t36_3B_UR50D_idx1781,0,1,0,esm2_t36_3B_UR50D
1782,esm2_t36_3B_UR50D_idx1782,0,1,0,esm2_t36_3B_UR50D
1783,esm2_t36_3B_UR50D_idx1783,0,1,0,esm2_t36_3B_UR50D
1784,esm2_t36_3B_UR50D_idx1784,0,1,0,esm2_t36_3B_UR50D
1785,esm2_t36_3B_UR50D_idx1785,0,1,0,esm2_t36_3B_UR50D
1786,esm2_t36_3B_UR50D_idx1786,0,1,0,esm2_t36_3B_UR50D
1787,esm2_t36_3B_UR50D_idx1787,0,1,0,esm2_t36_3B_UR50D
1788,esm2_t36_3B_UR50D_idx1788,0,1,0,esm2_t36_3B_UR50D
1789,esm2_t36_3B_UR50D_idx1789,0,1,0,esm2_t36_3B_UR50D
1790,esm2_t36_3B_UR50D_idx1790,0,1,0,esm2_t36_3B_UR50D
1791,esm2_t36_3B_UR50D_idx1791,0,1,0,esm2_t36_3B_UR50D
1792,esm2_t36_3B_UR50D_idx1792,0,1,0,esm2_t36_3B_UR50D
1793,esm2_t36_3B_UR50D_idx1793,0,1,0,esm2_t36_3B_UR50D
1794,esm2_t36_3B_UR50D_idx1794,0,1,0,esm2_t36_3B_UR50D
1795,esm2_t36_3B_UR50D_idx1795,0,1,0,esm2_t36_3B_UR50D
1796,esm2_t36_3B_UR50D_idx1796,0,1,0,esm2_t36_3B_UR50D
1797,esm2_t36_3B_UR50D_idx1797,0,1,0,esm2_t36_3B_UR50D
1798,esm2_t36_3B_UR50D_idx1798,0,1,0,esm2_t36_3B_UR50D
1799,esm2_t36_3B_UR50D_idx1799,0,1,0,esm2_t36_3B_UR50D
1800,esm2_t36_3B_UR50D_idx1800,0,1,0,esm2_t36_3B_UR50D
1801,esm2_t36_3B_UR50D_idx1801,0,1,0,esm2_t36_3B_UR50D
1802,esm2_t36_3B_UR50D_idx1802,0,1,0,esm2_t36_3B_UR50D
1803,esm2_t36_3B_UR50D_idx1803,0,1,0,esm2_t36_3B_UR50D
1804,esm2_t36_3B_UR50D_idx1804,0,1,0,esm2_t36_3B_UR50D
1805,esm2_t36_3B_UR50D_idx1805,0,1,0,esm2_t36_3B_UR50D
1806,esm2_t36_3B_UR50D_idx1806,0,1,0,esm2_t36_3B_UR50D
1807,esm2_t36_3B_UR50D_idx1807,0,1,0,esm2_t36_3B_UR50D
1808,esm2_t36_3B_UR50D_idx1808,0,1,0,esm2_t36_3B_UR50D
1809,esm2_t36_3B_UR50D_idx1809,0,1,0,esm2_t36_3B_UR50D
1810,esm2_t36_3B_UR50D_idx1810,0,1,0,esm2_t36_3B_UR50D
1811,esm2_t36_3B_UR50D_idx1811,0,1,0,esm2_t36_3B_UR50D
1812,esm2_t36_3B_UR50D_idx1812,0,1,0,esm2_t36_3B_UR50D
1813,esm2_t36_3B_UR50D_idx1813,0,1,0,esm2_t36_3B_UR50D
1814,esm2_t36_3B_UR50D_idx1814,0,1,0,esm2_t36_3B_UR50D
1815,esm2_t36_3B_UR50D_idx1815,0,1,0,esm2_t36_3B_UR50D
1816,esm2_t36_3B_UR50D_idx1816,0,1,0,esm2_t36_3B_UR50D
1817,esm2_t36_3B_UR50D_idx1817,0,1,0,esm2_t36_3B_UR50D
1818,esm2_t36_3B_UR50D_idx1818,0,1,0,esm2_t36_3B_UR50D
1819,esm2_t36_3B_UR50D_idx1819,0,1,0,esm2_t36_3B_UR50D
1820,esm2_t36_3B_UR50D_idx1820,0,1,0,esm2_t36_3B_UR50D
1821,esm2_t36_3B_UR50D_idx1821,0,1,0,esm2_t36_3B_UR50D
1822,esm2_t36_3B_UR50D_idx1822,0,1,0,esm2_t36_3B_UR50D
1823,esm2_t36_3B_UR50D_idx1823,0,1,0,esm2_t36_3B_UR50D
1824,esm2_t36_3B_UR50D_idx1824,0,1,0,esm2_t36_3B_UR50D
1825,esm2_t36_3B_UR50D_idx1825,0,1,0,esm2_t36_3B_UR50D
1826,esm2_t36_3B_UR50D_idx1826,0,1,0,esm2_t36_3B_UR50D
1827,esm2_t36_3B_UR50D_idx1827,0,1,0,esm2_t36_3B_UR50D
1828,esm2_t36_3B_UR50D_idx1828,0,1,0,esm2_t36_3B_UR50D
1829,esm2_t36_3B_UR50D_idx1829,0,1,0,esm2_t36_3B_UR50D
1830,esm2_t36_3B_UR50D_idx1830,0,1,0,esm2_t36_3B_UR50D
1831,esm2_t36_3B_UR50D_idx1831,0,1,0,esm2_t36_3B_UR50D
1832,esm2_t36_3B_UR50D_idx1832,0,1,0,esm2_t36_3B_UR50D
1833,esm2_t36_3B_UR50D_idx1833,0,1,0,esm2_t36_3B_UR50D
1834,esm2_t36_3B_UR50D_idx1834,0,1,0,esm2_t36_3B_UR50D
1835,esm2_t36_3B_UR50D_idx1835,0,1,0,esm2_t36_3B_UR50D
1836,esm2_t36_3B_UR50D_idx1836,0,1,0,esm2_t36_3B_UR50D
1837,esm2_t36_3B_UR50D_idx1837,0,1,0,esm2_t36_3B_UR50D
1838,esm2_t36_3B_UR50D_idx1838,0,1,0,esm2_t36_3B_UR50D
1839,esm2_t36_3B_UR50D_idx1839,0,1,0,esm2_t36_3B_UR50D
1840,esm2_t36_3B_UR50D_idx1840,0,1,0,esm2_t36_3B_UR50D
1841,esm2_t36_3B_UR50D_idx1841,0,1,0,esm2_t36_3B_UR50D
1842,esm2_t36_3B_UR50D_idx1842,0,1,0,esm2_t36_3B_UR50D
1843,esm2_t36_3B_UR50D_idx1843,0,1,0,esm2_t36_3B_UR50D
1844,esm2_t36_3B_UR50D_idx1844,0,1,0,esm2_t36_3B_UR50D
1845,esm2_t36_3B_UR50D_idx1845,0,1,0,esm2_t36_3B_UR50D
1846,esm2_t36_3B_UR50D_idx1846,0,1,0,esm2_t36_3B_UR50D
1847,esm2_t36_3B_UR50D_idx1847,0,1,0,esm2_t36_3B_UR50D
1848,esm2_t36_3B_UR50D_idx1848,0,1,0,esm2_t36_3B_UR50D
1849,esm2_t36_3B_UR50D_idx1849,0,1,0,esm2_t36_3B_UR50D
1850,esm2_t36_3B_UR50D_idx1850,0,1,0,esm2_t36_3B_UR50D
1851,esm2_t36_3B_UR50D_idx1851,0,1,0,esm2_t36_3B_UR50D
1852,esm2_t36_3B_UR50D_idx1852,0,1,0,esm2_t36_3B_UR50D
1853,esm2_t36_3B_UR50D_idx1853,0,1,0,esm2_t36_3B_UR50D
1854,esm2_t36_3B_UR50D_idx1854,0,1,0,esm2_t36_3B_UR50D
1855,esm2_t36_3B_UR50D_idx1855,0,1,0,esm2_t36_3B_UR50D
1856,esm2_t36_3B_UR50D_idx1856,0,1,0,esm2_t36_3B_UR50D
1857,esm2_t36_3B_UR50D_idx1857,0,1,0,esm2_t36_3B_UR50D
1858,esm2_t36_3B_UR50D_idx1858,0,1,0,esm2_t36_3B_UR50D
1859,esm2_t36_3B_UR50D_idx1859,0,1,0,esm2_t36_3B_UR50D
1860,esm2_t36_3B_UR50D_idx1860,0,1,0,esm2_t36_3B_UR50D
1861,esm2_t36_3B_UR50D_idx1861,0,1,0,esm2_t36_3B_UR50D
1862,esm2_t36_3B_UR50D_idx1862,0,1,0,esm2_t36_3B_UR50D
1863,esm2_t36_3B_UR50D_idx1863,0,1,0,esm2_t36_3B_UR50D
1864,esm2_t36_3B_UR50D_idx1864,0,1,0,esm2_t36_3B_UR50D
1865,esm2_t36_3B_UR50D_idx1865,0,1,0,esm2_t36_3B_UR50D
1866,esm2_t36_3B_UR50D_idx1866,0,1,0,esm2_t36_3B_UR50D
1867,esm2_t36_3B_UR50D_idx1867,0,1,0,esm2_t36_3B_UR50D
1868,esm2_t36_3B_UR50D_idx1868,0,1,0,esm2_t36_3B_UR50D
1869,esm2_t36_3B_UR50D_idx1869,0,1,0,esm2_t36_3B_UR50D
1870,esm2_t36_3B_UR50D_idx1870,0,1,0,esm2_t36_3B_UR50D
1871,esm2_t36_3B_UR50D_idx1871,0,1,0,esm2_t36_3B_UR50D
1872,esm2_t36_3B_UR50D_idx1872,0,1,0,esm2_t36_3B_UR50D
1873,esm2_t36_3B_UR50D_idx1873,0,1,0,esm2_t36_3B_UR50D
1874,esm2_t36_3B_UR50D_idx1874,0,1,0,esm2_t36_3B_UR50D
1875,esm2_t36_3B_UR50D_idx1875,0,1,0,esm2_t36_3B_UR50D
1876,esm2_t36_3B_UR50D_idx1876,0,1,0,esm2_t36_3B_UR50D
1877,esm2_t36_3B_UR50D_idx1877,0,1,0,esm2_t36_3B_UR50D
1878,esm2_t36_3B_UR50D_idx1878,0,1,0,esm2_t36_3B_UR50D
1879,esm2_t36_3B_UR50D_idx1879,0,1,0,esm2_t36_3B_UR50D
1880,esm2_t36_3B_UR50D_idx1880,0,1,0,esm2_t36_3B_UR50D
1881,esm2_t36_3B_UR50D_idx1881,0,1,0,esm2_t36_3B_UR50D
1882,esm2_t36_3B_UR50D_idx1882,0,1,0,esm2_t36_3B_UR50D
1883,esm2_t36_3B_UR50D_idx1883,0,1,0,esm2_t36_3B_UR50D
1884,esm2_t36_3B_UR50D_idx1884,0,1,0,esm2_t36_3B_UR50D
1885,esm2_t36_3B_UR50D_idx1885,0,1,0,esm2_t36_3B_UR50D
1886,esm2_t36_3B_UR50D_idx1886,0,1,0,esm2_t36_3B_UR50D
1887,esm2_t36_3B_UR50D_idx1887,0,1,0,esm2_t36_3B_UR50D
1888,esm2_t36_3B_UR50D_idx1888,0,1,0,esm2_t36_3B_UR50D
1889,esm2_t36_3B_UR50D_idx1889,0,1,0,esm2_t36_3B_UR50D
1890,esm2_t36_3B_UR50D_idx1890,0,1,0,esm2_t36_3B_UR50D
1891,esm2_t36_3B_UR50D_idx1891,0,1,0,esm2_t36_3B_UR50D
1892,esm2_t36_3B_UR50D_idx1892,0,1,0,esm2_t36_3B_UR50D
1893,esm2_t36_3B_UR50D_idx1893,0,1,0,esm2_t36_3B_UR50D
1894,esm2_t36_3B_UR50D_idx1894,0,1,0,esm2_t36_3B_UR50D
1895,esm2_t36_3B_UR50D_idx1895,0,1,0,esm2_t36_3B_UR50D
1896,esm2_t36_3B_UR50D_idx1896,0,1,0,esm2_t36_3B_UR50D
1897,esm2_t36_3B_UR50D_idx1897,0,1,0,esm2_t36_3B_UR50D
1898,esm2_t36_3B_UR50D_idx1898,0,1,0,esm2_t36_3B_UR50D
1899,esm2_t36_3B_UR50D_idx1899,0,1,0,esm2_t36_3B_UR50D
1900,esm2_t36_3B_UR50D_idx1900,0,1,0,esm2_t36_3B_UR50D
1901,esm2_t36_3B_UR50D_idx1901,0,1,0,esm2_t36_3B_UR50D
1902,esm2_t36_3B_UR50D_idx1902,0,1,0,esm2_t36_3B_UR50D
1903,esm2_t36_3B_UR50D_idx1903,0,1,0,esm2_t36_3B_UR50D
1904,esm2_t36_3B_UR50D_idx1904,0,1,0,esm2_t36_3B_UR50D
1905,esm2_t36_3B_UR50D_idx1905,0,1,0,esm2_t36_3B_UR50D
1906,esm2_t36_3B_UR50D_idx1906,0,1,0,esm2_t36_3B_UR50D
1907,esm2_t36_3B_UR50D_idx1907,0,1,0,esm2_t36_3B_UR50D
1908,esm2_t36_3B_UR50D_idx1908,0,1,0,esm2_t36_3B_UR50D
1909,esm2_t36_3B_UR50D_idx1909,0,1,0,esm2_t36_3B_UR50D
1910,esm2_t36_3B_UR50D_idx1910,0,1,0,esm2_t36_3B_UR50D
1911,esm2_t36_3B_UR50D_idx1911,0,1,0,esm2_t36_3B_UR50D
1912,esm2_t36_3B_UR50D_idx1912,0,1,0,esm2_t36_3B_UR50D
1913,esm2_t36_3B_UR50D_idx1913,0,1,0,esm2_t36_3B_UR50D
1914,esm2_t36_3B_UR50D_idx1914,0,1,0,esm2_t36_3B_UR50D
1915,esm2_t36_3B_UR50D_idx1915,0,1,0,esm2_t36_3B_UR50D
1916,esm2_t36_3B_UR50D_idx1916,0,1,0,esm2_t36_3B_UR50D
1917,esm2_t36_3B_UR50D_idx1917,0,1,0,esm2_t36_3B_UR50D
1918,esm2_t36_3B_UR50D_idx1918,0,1,0,esm2_t36_3B_UR50D
1919,esm2_t36_3B_UR50D_idx1919,0,1,0,esm2_t36_3B_UR50D
1920,esm2_t36_3B_UR50D_idx1920,0,1,0,esm2_t36_3B_UR50D
1921,esm2_t36_3B_UR50D_idx1921,0,1,0,esm2_t36_3B_UR50D
1922,esm2_t36_3B_UR50D_idx1922,0,1,0,esm2_t36_3B_UR50D
1923,esm2_t36_3B_UR50D_idx1923,0,1,0,esm2_t36_3B_UR50D
1924,esm2_t36_3B_UR50D_idx1924,0,1,0,esm2_t36_3B_UR50D
1925,esm2_t36_3B_UR50D_idx1925,0,1,0,esm2_t36_3B_UR50D
1926,esm2_t36_3B_UR50D_idx1926,0,1,0,esm2_t36_3B_UR50D
1927,esm2_t36_3B_UR50D_idx1927,0,1,0,esm2_t36_3B_UR50D
1928,esm2_t36_3B_UR50D_idx1928,0,1,0,esm2_t36_3B_UR50D
1929,esm2_t36_3B_UR50D_idx1929,0,1,0,esm2_t36_3B_UR50D
1930,esm2_t36_3B_UR50D_idx1930,0,1,0,esm2_t36_3B_UR50D
1931,esm2_t36_3B_UR50D_idx1931,0,1,0,esm2_t36_3B_UR50D
1932,esm2_t36_3B_UR50D_idx1932,0,1,0,esm2_t36_3B_UR50D
1933,esm2_t36_3B_UR50D_idx1933,0,1,0,esm2_t36_3B_UR50D
1934,esm2_t36_3B_UR50D_idx1934,0,1,0,esm2_t36_3B_UR50D
1935,esm2_t36_3B_UR50D_idx1935,0,1,0,esm2_t36_3B_UR50D
1936,esm2_t36_3B_UR50D_idx1936,0,1,0,esm2_t36_3B_UR50D
1937,esm2_t36_3B_UR50D_idx1937,0,1,0,esm2_t36_3B_UR50D
